text_fi,text_sv
"Koska tämä kiinteistön omistajalle vesihuoltolaissa säädetty liittämisvelvollisuus sisältää kaikissa tapauksissa myös luonteeltaan yksityisoikeudellisen sopimuksen tekemisen kiinteistön liittämisestä vesihuoltolaitoksen verkostoon, valvontaviranomaisen päätöstä, jossa oli velvoitettu tällaisen sopimuksen tekemiseen, ei voitu vesihuoltolain sääntely huomioon ottaen pitää lainvastaisena sillä perusteella, että valvontaviranomaisella ei olisi ollut tähän toimivaltaa.","Eftersom fastighetsägarens lagstadgade anslutningsskyldighet i samtliga fall innebär skyldighet att sluta också ett privaträttsligt avtal om anslutning av fastigheten till vattentjänstverkets ledningsnät, kunde tillsynsmyndighetens beslut att ålägga fastighetsägaren att sluta ett sådant avtal med hänsyn till regleringen av saken i lagen om vattentjänster inte anses lagstridigt på den grunden att tillsynsmyndigheten inte skulle ha haft behörighet att fatta beslutet."
"Kaupunginvaltuusto oli hyväksynyt asemakaavan muutoksen, joka koski yhdeksää tonttia Helsingin Kruununhaan kaupunginosassa.",Stadsfullmäktige hade godkänt en ändring i detaljplanen för nio tomter i Kronohagens stadsdel i Helsingfors.
Tonteilla sijaitsevissa kerrostaloissa oli yhteensä 28 kulttuurihistoriallisesti arvokasta porrashuonetta.,I våningshusen på tomterna fanns totalt 28 kulturhistoriskt värdefulla trapphus.
Asemakaavan muutoksen tavoitteena oli suojella kulttuurihistoriallisesti merkittävät asuinkerrostalot ja samalla parantaa niiden esteettömyyttä.,Syftet med detaljplaneändringen var att skydda de kulturhistoriskt värdefulla bostadshusen och samtidigt förbättra deras tillgänglighet.
"Asemakaavan hissien rakentamista koskevan kaavamääräyksen mukaan hissien rakentaminen sallittiin porraskäynteihin, mikäli se oli teknisesti ja rakennettuun ympäristöön liittyviä erityisiä arvoja turmelematta mahdollista.",Enligt planbestämmelsen för byggande av hissar var det tillåtet att bygga hiss i trapphus förutsatt att det var möjligt tekniskt och utan att förvanska de byggda miljöernas speciella värden.
Asemakaava mahdollisti hissin rakentamisen myös rakennuksen rungon ulkopuolelle sisäpihan puolelle ja porrashuoneen viereiseen asuin- tai aputilaan.,Detaljplanen tillät även att hissen byggs utanför byggnadens stomme på innergårdens sida och i ett bostads- eller hjälputrymme vid sidan av trapphuset.
"Asemakaavassa oli lisäksi arvokkaiden porrashuoneiden korjaus-, muutos- ja lisärakennustöitä koskeva kaavamääräys, joka tuli sovellettavaksi myös hissien rakentamisen yhteydessä.","Därtill fanns i detaljplanen en bestämmelse om reparations-, ändrings- och utbyggnadsarbeten som skulle tillämpas också i samband med ett hissbygge."
"Kun otettiin huomioon asemakaavan perusteena olevat selvitykset sekä edellä mainitun kaavamääräyksen sisältö, asemakaavan muutos perustui maankäyttö- ja rakennuslain9 §:ssä tarkoitettuihin riittäviin tutkimuksiin ja selvityksiin siltä osin kuin oli kysymys hissien rakentamisen vaikutuksista arvokkaisiin porrashuoneisiin.",Med beaktande av den utredning som detaljplaneändringen baserade sig på och den ovan nämnda planbestämmelsen hade ändringen av detaljplanen gjorts utgående från tillräckliga undersökningar och utredningar enligt 9 § i markanvändnings- och byggnadslagen till den del det var frågan om hissbyggenas konsekvenser för de värdefulla trapphusen.
"Kun lisäksi otettiin huomioon hissien rakentamista arvokkaisiin porraskäytäviin koskevat kaavamääräykset kokonaisuudessaan, sekä se seikka, että jokaiseen kaavamuutoksen kohteena olevaan rakennukseen oli asiassa esitetyn selvityksen perusteella löydettävissä hissin toteuttamisen osalta porrashuoneiden arvon säilyttämisen mahdollistava ratkaisu, asemakaava riittävällä tavalla turvasi rakennetun ympäristön arvojen huomioon ottamisen rakennuslupamenettelyssä sekä täytti tältä osin maankäyttö- ja rakennuslain 54 §:n 2 momentissa säädetyn rakennetun ympäristön vaalimista ja siihen liittyvien erityisten arvojen säilyttämistä koskevan sisältövaatimuksen.","Då ytterligare planbestämmelserna gällande hissbygge i värdefulla trapphus beaktades som helhet samt det faktum att det i varje byggnad som berördes av planändringen var möjligt att hitta en lösning som möjliggjorde ett hissbygge som bibehöll trapphusets värde, garanterade detaljplanen i tillräcklig utsträckning värnandet om den byggda miljön i samband med bygglovsförfarandet och uppfyllde till denna del de i 54 § 2 mom. i markanvändnings- och byggnadslagen uppställda kraven gällande värnande om den byggda miljön och dess särskilda värden."
"A oli verotuksen oikaisulautakunnassa ja edelleen hallinto-oikeudessa vaatinut, että hänen Asunto Oy B:n yhden huoneiston hallintaan oikeuttavien osakkeiden luovutuksesta saamansa voitto poistetaan hänen veronalaisista tuloistaan, koska kyse on ollut oman asunnon luovutusvoitosta.","A hade i skatterättelsenämnden och vidare i förvaltningsdomstolen yrkat att den vinst som han fått från överlåtelse av aktier som berättigade till besittning av en lägenhet i Asunto Oy B inte skulle inräknas i hans skattepliktiga inkomster, eftersom det hade varit frågan om vinst från överlåtelse av egen bostad."
"Se, että asunnossa oli asunut vuokralaisia samaan aikaan kuin A oli kertonut asuneensa siellä, oli käynyt ilmi vasta, kun Veronsaajien oikeudenvalvontayksikkö oli hankkinut asian hallinto-oikeuskäsittelyä varten lisäselvitystä muun ohella tilitiedusteluja tekemällä.","Den omständigheten att det bott hyresgäster i lägenheten under samma tid som A hade berättat att han själv hade bott där hade framgått först när Enheten för bevakning av skattetagarnas rätt hade inhämtat tilläggsutredning för handläggningen av målet i förvaltningsdomstolen, bland annat genom att göra förfrågningar om kontotransaktioner."
"Oikeudenvalvontayksikkö oli hallinto-oikeudelle suullisen käsittelyn jälkeen toimittamassaan loppulausunnossa vaatinut, että A oli velvoitettava korvaamaan oikeudenvalvontayksikölle hallinto-oikeusvaiheessa aiheutuneet ylimääräiset oikeudenkäyntikulut.",Enheten för bevakning av skattetagarnas rätt hade i den slutinlaga som Enheten tillställt förvaltningsdomstolen efter den muntliga förhandlingen i målet yrkat att A skulle åläggas att ersätta Enheten för bevakning av skattetagarnas rätt för de extra rättegångskostnader som Enheten haft för handläggningen i förvaltningsdomstolen.
Hallinto-oikeus oli hylännyt A:n valituksen ja Veronsaajien oikeudenvalvontayksikön vaatimuksen.,Förvaltningsdomstolen hade avslagit A:s besvär och det yrkande som Enheten för bevakning av skattetagarnas rätt hade framställt.
"Asiassa saadun selvityksen perusteella hallinto-oikeus oli johtopäätöksenään todennut, ettei ollut uskottavaa, että A olisi tosiasiassa asunut kyseisessä asunnossa ainakaan samanaikaisesti siellä asuneiden vuokralaisten kanssa.","Med hänvisning till utredningen i målet hade förvaltningsdomstolen som sin slutsats konstaterat att det inte var trovärdigt att A faktiskt skulle ha bott i bostaden, åtminstone inte så att han skulle ha bott där samtidigt med de hyresgäster som bott där."
Veronsaajien oikeudenvalvontayksikkö vaati korkeimmassa hallinto-oikeudessa A:n velvoittamista korvaamaan sille hallinto-oikeusvaiheessa aiheutuneet ylimääräiset oikeudenkäyntikulut.,Enheten för bevakning av skattetagarnas rätt yrkade i högsta förvaltningsdomstolen att A skulle åläggas att ersätta Enheten för de extra rättegångskostnader som A haft för handläggningen i förvaltningsdomstolen.
"Korkein hallinto-oikeus katsoi päätöksestään tarkemmin ilmenevin perustein, että kysymys ei ollut vain siitä, että A olisi hallinto-oikeudelle osoittamassaan valituksessa jättänyt kertomatta itselleen epäedullisia seikkoja.",I sitt beslut ansåg högsta förvaltningsdomstolen på de grunder som närmare framgick av beslutet att det inte var frågan enbart om att A i sina besvär i förvaltningsdomstolen skulle ha underlåtit att nämna omständigheter som var ofördelaktiga för honom själv.
"Sen sijaan hän oli pyrkinyt tietoisesti luomaan olennaisesti väärän kuvan niistä seikoista, joilla hänen oli täytynyt ymmärtää olevan merkitystä arvioitaessa hänen asumistaan ja sen yhtäjaksoisuutta.",Däremot hade A medvetet försökt ge en på väsentliga punkter oriktig bild av omständigheter som han måste ha förstått skulle ha betydelse vid bedömningen av hans boende och den tid som det utan avbrott varat.
"Hänen oli siten katsottava esittäneen ilmeisen perusteettoman vaatimuksen niin, että hänet voitiin velvoittaa korvaamaan Veronsaajien oikeudenvalvontayksikön oikeudenkäyntikuluja.",A skulle således anses ha framfört ett sådant uppenbart ogrundat yrkande att han kunde åläggas att ersätta Enheten för bevakning av skattetagarnas rätt för dess rättegångskostnader.
"Yhtiön tarjoama palvelu sisälsi asiakkaiden kuljetuksen kojulle, eväitä, yöpymisen kojussa sekä oppaan palveluita kojussa ja matkalla sinne.","För kunderna omfattade tjänsten transport till skjulet, matsäck, övernattning i skjulet samt guidning i skjulet och på vägen dit."
Kojuista ei voinut turvallisuussyistä poistua yön aikana.,Av säkerhetsskäl var det inte möjligt att lämna skjulet under natten.
"Korkein hallinto-oikeus katsoi, että karhunkatseluretki ja sillä tarjotut muut palvelut, joilla pyrittiin erityisesti asiakkaan turvallisuuden varmistamiseen, muodostivat yhden suoritekokonaisuuden, jonka verokohtelu määräytyi pääsuoritteen mukaisesti.","Högsta förvaltningsdomstolen ansåg att björnskådningsutfärden och de övriga tjänster som tillhandahölls under den och som var särskilt inriktade på kundernas säkerhet, tillsammans utgjorde en enda prestation, som skulle beskattas enligt huvudprestationen, som skulle anses vara björnskådningstjänsten."
"Pääsuoritteena pidettävä karhunkatselupalvelu oli verrattavissa näytökseen tai pääsyyn eläintarhaan siten, että kyse oli arvonlisäverolain 85 a §:n 1 momentin 4 kohdassa tarkoitusta viihdetilaisuuteen rinnastettavasta palvelusta, johon oli sovellettava alennettua verokantaa.",Denna tjänst var jämförbar med en föreställning eller inträde till en djurpark så att det var frågan om en i 85 a § 1 mom. 4 punkten i mervärdesskattelagen avsedd med ett underhållningsevenemang jämförbar tjänst på vilken skulle tillämpas en nedsatt skattesats.
Maksuunpano vuosille 2011 ja 2012.,Debitering för åren 2011 och 2012.
Äänestys 3-2.,Omröstning 3 - 2.
"Asiassa ei ollut väitetty, etteivät lupahakemuksissa esitetyt tiedot omistajanvaihdosten toteuttamisesta konsernin sisäisinä toimina ja yhtiön toiminnan jatkamisesta entisellä toimialalla ja entisessä laajuudessa olisi vastanneet todellista tilannetta.",I saken hade inte påståtts att de uppgifter inte skulle ha varit riktiga som bolaget i sina tillståndsansökningar hade framfört om att ägarväxlingen skulle komma att ske genom interna åtgärder inom bolaget och att bolagets skulle fortsätta sin verksamhet med samma verksamhetsområde och i samma omfattning som tidigare.
"Koska tappion määrällä ei normaalisti ole vaikutusta luvan myöntämisharkinnassa ja koska tappion määrä ratkaistaan verotuksessa lupamenettelystä erikseen kulloinkin soveltuvan verolain sekä verotusmenettelystä annetun lain säännösten mukaisesti, korkein hallinto-oikeus katsoi, ettei käyttöluvan saaneen yhtiön lupapäätöksessä tarkoitettujen verovuosien markkinaehtoisen voiton tasoa koskevilla uusilla tiedoilla vielä sinällään ollut sellaista vaikutusta, että Verohallinto olisi voinut jättää lupapäätöksissä tarkoitetut, lainvoimaisesti vahvistetut tappiot vähentämättä.","Eftersom förlustens belopp normalt inte har någon inverkan på tillståndsprövningen och den bestäms vid en från tillståndsförfarandet separat beskattning, som verkställs enligt bestämmelserna i den vid tidpunkten i fråga tillämpliga skattelagen och lagen om beskattningsförfarande, ansåg högsta förvaltningsdomstolen att när ett bolag beviljats tillstånd att använda förlust som avdrag vid beskattningen, var nya uppgifter om storleken av bolagets för de i beslutet avsedda skatteåren enligt marknadsvillkor beräknade vinst inte uppgifter som redan i sig skulle ha haft en sådan verkan som skulle ha gjort det möjligt för Skatteförvaltningen att vid beskattningen underlåta att dra av de fastställda och laga kraft vunna förluster som avsågs i tillståndsbesluten."
Verovuodet 2005 - 2010.,Skatteåren 2005 - 2010.
"Korkein hallinto-oikeus totesi, että yhtiöllä oli ollut velvollisuus maksaa vero- ja ulosottovelkansa selvityspyynnöstä riippumatta eikä määräajan asettamista luvanhaltijalle vero- ja ulosottovelkoja koskevien laiminlyöntien korjaamiseksi ollut rinnastettava velvoittavaan päätökseen.",Högsta förvaltningsdomstolen konstaterade att bolaget hade varit skyldigt att betala sina skatte- och utsökningsskulder oberoende av begäran om utredning och att en åtgärd genom vilken man för en tillståndshavare satte ut en tid inom vilken försummelser skulle rättas till inte kunde jämställas med ett beslut som innebar förpliktelser.
"ELY-keskus oli voinut harkintavaltansa puitteissa katsoa, että saantitodistuksen käyttäminen ei ollut muutoinkaan tarpeen yhtiön oikeuksien turvaamiseksi.",NTM-centralen hade inom ramen för sin prövningsrätt kunnat anse att användning av mottagningsbevis inte heller annars hade varit behövligt för att trygga bolagets rättigheter.
Selvityspyyntö oli voitu lähettää tavallisena kirjeenä.,Begäran om utredning hade kunnat sändas som ett vanligt brev.
"Rantaosayleiskaavassa ne ranta-alueet, jotka sisältyivät rantojensuojeluohjelma-alueeseen, oli osoitettu luonnonsuojelualueiksi.",I en stranddelgeneralplan hade strandområden som omfattades av strandskyddsprogrammet anvisats som naturskyddsområden.
"Kaavoituksen aikana tapahtuneiden maanomistusmuutosten vuoksi kaavan luonnonsuojelualueilta siirrettyjä rakennuspaikkoja oli hyväksytyssä kaavassa osoitettu uusien maanomistajien omistamille ranta-alueille siitä huolimatta, että kaavan laadintaperiaatteiden mukaan siirtojen tuli tapahtua tilan sisällä tai saman maanomistajan maille.","Under planläggningen hade det skett förändringar i markägoförhållandena, varför i den av kommunfullmäktige antagna stranddelgeneralplanen byggplatser från naturskyddsområdena hadeflyttats till strandområden som ägdes av de nya markägarna, trots att det enligt principerna för uppgörandet av stranddelgeneralplanen skulle var möjligt att flytta byggplatser endast inom en och samma lägenhet eller till mark som tillhörde samma ägare."
Muutokset maanomistussuhteissa olivat tapahtuneet sukulaisten välillä rantaosayleiskaavaehdotuksen ensimmäisen nähtävilläolon jälkeen.,Förändringarna i markägoförhållandena hade skett mellan släktingar och ägt rum efter att förslaget till stranddelgeneralplan varit framlagt första gången.
